,시도코드,일시,시도,PM10,PM25,PM10등급,PM25등급
306,11,20161102,서울,37.72413793,15.820284699999998,2,2
307,11,20161103,서울,44.56659142,22.97644928,2,2
308,11,20161104,서울,63.05438402,33.51977401,2,2
309,11,20161105,서울,77.84758772,43.499068900000005,2,2
310,11,20161106,서울,35.19247788,19.04144144,2,2
311,11,20161107,서울,36.8692221,22.86641221,2,2
312,11,20161108,서울,65.32432432,49.33270321,2,2
313,11,20161109,서울,43.06415929,26.54626335,2,2
314,11,20161110,서울,44.08017817,25.45207957,2,2
315,11,20161111,서울,52.69954649,21.86678832,2,2
316,11,20161112,서울,78.32484848,30.67578125,2,2
317,11,20161113,서울,64.80222497,29.7202381,2,2
318,11,20161114,서울,55.91385332,28.498120299999997,2,2
319,11,20161115,서울,59.81777278,20.4676007,2,2
320,11,20161116,서울,56.90347072,26.68983051,2,2
321,11,20161117,서울,76.57772878,38.911917100000004,2,2
322,11,20161118,서울,96.95322940000001,54.78965517,3,3
323,11,20161119,서울,58.85761589,33.51832461,2,2
324,11,20161120,서울,45.2871179,24.27958834,2,2
325,11,20161121,서울,65.63866513,28.72743363,2,2
326,11,20161122,서울,43.60114943,18.04945055,2,2
327,11,20161123,서울,40.24742268,14.92883212,2,1
328,11,20161124,서울,28.91912568,12.26570916,1,1
329,11,20161125,서울,41.82603816,20.38518519,2,2
330,11,20161126,서울,56.12955032,35.44483363,2,2
331,11,20161127,서울,73.15071507,47.67482517,2,2
332,11,20161128,서울,83.63186813,39.35802469,3,2
333,11,20161129,서울,43.04022989,22.53333333,2,2
334,11,20161130,서울,48.21552723,27.21223022,2,2
335,11,20161201,서울,53.54783599,26.66606822,2,2
336,11,20161202,서울,39.65959821,16.59826087,2,2
337,11,20161203,서울,56.92060086,29.80612245,2,2
338,11,20161204,서울,83.26180258,53.25042017,3,3
339,11,20161205,서울,88.20509978,55.83478261,3,3
340,11,20161206,서울,27.77212389,12.17989418,1,1
341,11,20161207,서울,53.62322015,26.6984127,2,2
342,11,20161208,서울,59.88499452,34.02595156,2,2
343,11,20161209,서울,36.32857143,22.97905759,2,2
344,11,20161210,서울,36.2815534,20.57529611,2,2
345,11,20161211,서울,36.88197425,21.50503356,2,2
346,11,20161212,서울,48.9453125,28.67013889,2,2
347,11,20161213,서울,64.77337734,39.39965096,2,2
348,11,20161214,서울,55.05797101,30.20212766,2,2
349,11,20161215,서울,36.44988864,17.26584507,2,2
350,11,20161216,서울,35.46420582,16.61749571,2,2
351,11,20161217,서울,64.20224719,34.88869565,2,2
352,11,20161218,서울,52.43030973,33.08245614,2,2
353,11,20161219,서울,41.84456522,23.60067682,2,2
354,11,20161220,서울,57.36939891,33.81942078,2,2
355,11,20161221,서울,43.1465798,25.33901193,2,2
356,11,20161222,서울,30.24802706,20.64028777,2,2
357,11,20161223,서울,54.28196721,35.81895093,2,2
358,11,20161224,서울,70.34320175,51.33614865,2,3
359,11,20161225,서울,59.37263626,41.55536913,2,2
360,11,20161226,서울,52.2960452,32.9983165,2,2
361,11,20161227,서울,43.37068966,26.39491525,2,2
362,11,20161228,서울,46.81473456,24.80944351,2,2
363,11,20161229,서울,37.54399142,15.6487395,2,2
364,11,20161230,서울,45.0,23.7003367,2,2
365,11,20161231,서울,60.35155413,39.74204355,2,2
366,11,20170101,서울,80.34545455,56.78378378,3,3
367,11,20170102,서울,114.1450382,78.61433447,3,3
368,11,20170103,서울,81.0697928,51.50424448,3,3
369,11,20170104,서울,58.37297297,34.36286201,2,2
370,11,20170105,서울,38.36542670000001,22.21864407,2,2
371,11,20170106,서울,23.8935236,12.70928196,1,1
372,11,20170107,서울,57.83601286,37.23865546,2,2
373,11,20170108,서울,34.35129310000001,21.66609589,2,2
374,11,20170109,서울,61.32135076,45.60757315,2,2
375,11,20170110,서울,33.11074919,15.59527825,2,2
376,11,20170111,서울,26.70334412,11.93696763,1,1
377,11,20170112,서울,31.93167028,16.34511785,2,2
378,11,20170113,서울,31.36153846,12.5143339,2,1
379,11,20170114,서울,45.26980728,11.55201342,2,1
380,11,20170115,서울,29.01071811,13.59798995,1,1
381,11,20170116,서울,49.94874591,25.95076401,2,2
382,11,20170117,서울,70.95414847,44.74155405,2,2
383,11,20170118,서울,101.83406590000001,73.43523316,3,3
384,11,20170119,서울,105.5260821,71.30335097,3,3
385,11,20170120,서울,58.86334056,39.78752108,2,2
386,11,20170121,서울,50.85917031,34.12457912,2,2
387,11,20170122,서울,75.65733483,26.83277592,2,2
388,11,20170123,서울,49.22272727,35.16271186,2,2
389,11,20170124,서울,41.92997812,28.49230769,2,2
390,11,20170125,서울,51.9772973,35.55308219,2,2
391,11,20170126,서울,67.43661972,48.04102564,2,2
392,11,20170127,서울,109.24919440000001,19.42542373,3,2
393,11,20170128,서울,34.93147752,12.45699831,2,1
394,11,20170129,서울,28.84747583,15.79761905,1,2
395,11,20170130,서울,50.2167382,33.97818792,2,2
396,11,20170131,서울,31.91970021,17.83473862,2,2
397,11,20170201,서울,38.51791531,20.56388416,2,2
398,11,20170202,서울,35.33660131,16.70698467,2,2
399,11,20170203,서울,72.2019544,45.43654822,2,2
400,11,20170204,서울,100.5266594,70.29048414,3,3
401,11,20170205,서울,73.26315789,54.60211268,2,3
402,11,20170206,서울,43.43763676,26.864494,2,2
403,11,20170207,서울,43.83585313,23.20918367,2,2
404,11,20170208,서울,57.15931109,30.30976431,2,2
405,11,20170209,서울,52.83010753,18.38720539,2,2
406,11,20170210,서울,34.81441048,17.21477663,2,2
407,11,20170211,서울,31.09139785,16.06375839,2,2
408,11,20170212,서울,33.06423983,17.9264214,2,2
409,11,20170213,서울,46.99781659,27.96264856,2,2
410,11,20170214,서울,55.09395248,31.80782313,2,2
411,11,20170215,서울,65.49837134,40.83193277,2,2
412,11,20170216,서울,72.71158129,45.15465729,2,2
413,11,20170217,서울,47.324945299999996,16.73636364,2,2
414,11,20170218,서울,33.65918803,16.74576271,2,2
415,11,20170219,서울,46.75106838,26.27086882,2,2
416,11,20170220,서울,46.66630316,21.99298246,2,2
417,11,20170221,서울,50.32527473,28.77413793,2,2
418,11,20170222,서울,43.17139738,28.51736746,2,2
419,11,20170223,서울,37.39933993,21.01953819,2,2
420,11,20170224,서울,31.93851133,17.48648649,2,2
421,11,20170225,서울,50.38181818,30.33732877,2,2
422,11,20170226,서울,51.10171306,31.98972603,2,2
423,11,20170227,서울,42.82709251,24.0034965,2,2
424,11,20170228,서울,47.60972973,26.44559585,2,2
425,11,20170301,서울,61.9386437,40.82978723,2,2
426,11,20170302,서울,35.94406393,21.95714286,2,2
427,11,20170303,서울,46.15120275,22.13043478,2,2
